date,ticker,return,year,name,esg,e,s,g,sector,industry
2022-05-31,KKR,0.0753381622201792,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2022-06-30,KKR,-0.1527270850834965,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2022-07-31,KKR,0.1980989739087109,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2022-08-31,KKR,-0.088351764524054,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2022-09-30,KKR,-0.1471925294513122,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2022-10-31,KKR,0.1309302317322076,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2022-11-30,KKR,0.0676536679874622,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2022-12-31,KKR,-0.1031795676730402,2022,KKR AND CO. ORD. SHS.,75.91,72.08,80.38,53.19,Financial Services,Asset Management
2023-01-31,KKR,0.2022835819903941,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-02-28,KKR,0.0096757072312532,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-03-31,KKR,-0.0655088672522169,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-04-30,KKR,0.0104721213434941,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-05-31,KKR,-0.0297718976663007,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-06-30,KKR,0.0911929262057307,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-07-31,KKR,0.0603570250032257,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-08-31,KKR,0.057763612024082,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-09-30,KKR,-0.0165801976859268,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-10-31,KKR,-0.1006492782373397,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-11-30,KKR,0.3689529217178686,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2023-12-31,KKR,0.0951524883480834,2023,KKR AND CO. ORD. SHS.,75.11,70.76,75.25,48.11,Financial Services,Asset Management
2020-02-29,KLAC,-0.0725832058453054,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-03-31,KLAC,-0.0602446545153573,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-04-30,KLAC,0.1415751013865198,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-05-31,KLAC,0.0723381676161543,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-06-30,KLAC,0.1105921892854742,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-07-31,KLAC,0.0275092700322816,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-08-31,KLAC,0.0265724160450404,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-09-30,KLAC,-0.051505888097847,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-10-31,KLAC,0.0177557644299952,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-11-30,KLAC,0.2778678846909532,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2020-12-31,KLAC,0.0315228730577694,2020,KLA,82.27,67.37,84.24,44.08,Technology,Semiconductor Equipment & Materials
2021-01-31,KLAC,0.0817272771941914,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-02-28,KLAC,0.1112575915156259,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-03-31,KLAC,0.0644950584557613,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-04-30,KLAC,-0.0455508400430229,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-05-31,KLAC,0.0048832497525985,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-06-30,KLAC,0.0262119506231301,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-07-31,KLAC,0.0738716372385168,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-08-31,KLAC,-0.0235522128992311,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-09-30,KLAC,-0.0128761473230416,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-10-31,KLAC,0.1143463972862719,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-11-30,KLAC,0.094886871337956,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2021-12-31,KLAC,0.0565428070686682,2021,KLA,82.07,63.99,83.94,41.96,Technology,Semiconductor Equipment & Materials
2022-01-31,KLAC,-0.0949525495225933,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-02-28,KLAC,-0.1047345050591302,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-03-31,KLAC,0.053225125830415,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-04-30,KLAC,-0.1278478279745316,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-05-31,KLAC,0.1427989888795044,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-06-30,KLAC,-0.1225294426908508,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-07-31,KLAC,0.202018177302691,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-08-31,KLAC,-0.1027533344527594,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-09-30,KLAC,-0.117516212516344,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-10-31,KLAC,0.0456663068689953,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-11-30,KLAC,0.242376340320463,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2022-12-31,KLAC,-0.0377117965636392,2022,KLA,79.01,71.92,86.11,48.49,Technology,Semiconductor Equipment & Materials
2023-01-31,KLAC,0.0409781772931547,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-02-28,KLAC,-0.0333775121019156,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-03-31,KLAC,0.0555628641139436,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-04-30,KLAC,-0.0316406143313636,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-05-31,KLAC,0.1460390659254713,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-06-30,KLAC,0.0985728138477197,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-07-31,KLAC,0.059646941573509,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-08-31,KLAC,-0.023504272855239,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-09-30,KLAC,-0.0836108241934245,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-10-31,KLAC,0.0240701815747228,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-11-30,KLAC,0.1595061509712065,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2023-12-31,KLAC,0.0702873832128356,2023,KLA,78.61,64.97,82.91,53.66,Technology,Semiconductor Equipment & Materials
2020-02-29,KMB,-0.0841245673646466,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-03-31,KMB,-0.0253070333849855,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-04-30,KMB,0.0908480360124879,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-05-31,KMB,0.0213751318836716,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-06-30,KMB,-0.00063616445944,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-07-31,KMB,0.0838140461832905,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-08-31,KMB,0.0376217384746069,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-09-30,KMB,-0.0640210946814042,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-10-31,KMB,-0.0958776833172541,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-11-30,KMB,0.0506824258577447,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2020-12-31,KMB,-0.0321585056700578,2020,KIMBERLY-CLARK,37.83,73.75,84.4,26.98,Consumer Defensive,Household & Personal Products
2021-01-31,KMB,-0.0126103247633166,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-02-28,KMB,-0.02853926364511,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-03-31,KMB,0.0835344993933071,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-04-30,KMB,-0.0327606491397416,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-05-31,KMB,-0.0201768103594257,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-06-30,KMB,0.0241137015817332,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-07-31,KMB,0.0234254997533172,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-08-31,KMB,0.0153994014549736,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-09-30,KMB,-0.0389668509406069,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-10-31,KMB,-0.0143325296690903,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-11-30,KMB,0.0063325208563571,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2021-12-31,KMB,0.0967690762606381,2021,KIMBERLY-CLARK,36.24,74.44,82.84,28.59,Consumer Defensive,Household & Personal Products
2022-01-31,KMB,-0.0287855964990664,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-02-28,KMB,-0.0544859670954712,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-03-31,KMB,-0.0537073796516379,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-04-30,KMB,0.1373959944559615,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-05-31,KMB,-0.0418496140200138,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-06-30,KMB,0.0160126028670493,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-07-31,KMB,-0.0161365417367861,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-08-31,KMB,-0.0324000614861039,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-09-30,KMB,-0.1174717616777344,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-10-31,KMB,0.1160769133978425,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-11-30,KMB,0.0897475361889081,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2022-12-31,KMB,0.0008847811353451,2022,KIMBERLY-CLARK,32.09,78.91,81.35,32.73,Consumer Defensive,Household & Personal Products
2023-01-31,KMB,-0.0340870086624662,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-02-28,KMB,-0.0381510150398205,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-03-31,KMB,0.0733306452990723,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-04-30,KMB,0.0898845577796554,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-05-31,KMB,-0.0732278676903839,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-06-30,KMB,0.0281498831726583,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-07-31,KMB,-0.0566534149400829,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-08-31,KMB,-0.0020915048481693,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-09-30,KMB,-0.061942128705172,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-10-31,KMB,-0.0006974806479669,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-11-30,KMB,0.0341858156697518,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2023-12-31,KMB,-0.0179422401952535,2023,KIMBERLY-CLARK,39.15,76.21,84.09,30.08,Consumer Defensive,Household & Personal Products
2020-02-29,KMI,-0.0706094140422312,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-03-31,KMI,-0.2738653769579902,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-04-30,KMI,0.0941089912104737,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-05-31,KMI,0.0374262502170807,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-06-30,KMI,-0.0230020336991731,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-07-31,KMI,-0.0705339567823646,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-08-31,KMI,-0.0015202658764162,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-09-30,KMI,-0.1078148660537768,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-10-31,KMI,-0.0348743851607238,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-11-30,KMI,0.2353434455543224,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2020-12-31,KMI,-0.0493740003505012,2020,KINDER MORGAN,71.31,30.13,53.97,,Energy,Oil & Gas Midstream
2021-01-31,KMI,0.0299925764137927,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-02-28,KMI,0.0630665770323639,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-03-31,KMI,0.1326531673505322,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-04-30,KMI,0.0240238113391222,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-05-31,KMI,0.0925748112877355,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-06-30,KMI,-0.0059979793037052,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-07-31,KMI,-0.0466264510342846,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-08-31,KMI,-0.0495297847478313,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-09-30,KMI,0.0282729606335792,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-10-31,KMI,0.0011953178578032,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-11-30,KMI,-0.062424375249513,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2021-12-31,KMI,0.0258733765691128,2021,KINDER MORGAN,69.76,36.96,53.28,,Energy,Oil & Gas Midstream
2022-01-31,KMI,0.0945775791793908,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-02-28,KMI,0.0180287856112049,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-03-31,KMI,0.0867816295015955,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-04-30,KMI,-0.0401902999729572,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-05-31,KMI,0.101122459560685,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-06-30,KMI,-0.1488065695396458,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-07-31,KMI,0.0733889065588027,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-08-31,KMI,0.0342820683844402,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-09-30,KMI,-0.0917030325318095,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-10-31,KMI,0.0889423537394686,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-11-30,KMI,0.0717492767343479,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2022-12-31,KMI,-0.0543934213749544,2022,KINDER MORGAN,78.0,44.31,53.65,,Energy,Oil & Gas Midstream
2023-01-31,KMI,0.0121681797880479,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-02-28,KMI,-0.0536607718272097,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-03-31,KMI,0.0263776516045326,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-04-30,KMI,-0.0205597133955968,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-05-31,KMI,-0.045037782548569,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-06-30,KMI,0.0689013177751165,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-07-31,KMI,0.0284549462033119,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-08-31,KMI,-0.0119590310178423,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-09-30,KMI,-0.0371661400610126,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-10-31,KMI,-0.0229191739597722,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-11-30,KMI,0.1036475471054489,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2023-12-31,KMI,0.0039839124472755,2023,KINDER MORGAN,74.56,54.21,54.33,75.29,Energy,Oil & Gas Midstream
2020-02-29,KO,-0.0840750435477963,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-03-31,KO,-0.1727427194869992,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-04-30,KO,0.0461571479675861,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-05-31,KO,0.0172151648456366,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-06-30,KO,-0.0428449006222672,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-07-31,KO,0.0669017889027594,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-08-31,KO,0.0484755499521623,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-09-30,KO,-0.0032302419625493,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-10-31,KO,-0.0186542493580353,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-11-30,KO,0.0736579497620057,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2020-12-31,KO,0.071123664174231,2020,COCA COLA,65.97,72.82,55.1,61.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-01-31,KO,-0.1219910576527604,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-02-28,KO,0.0174456241780249,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-03-31,KO,0.0759334471599828,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-04-30,KO,0.0326182367339837,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-05-31,KO,0.02426815871825,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-06-30,KO,-0.0213419774601182,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-07-31,KO,0.0619058748611773,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-08-31,KO,-0.0126250406844025,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-09-30,KO,-0.0681939920516661,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-10-31,KO,0.0824364462802287,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-11-30,KO,-0.0695406184795079,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2021-12-31,KO,0.1376391725774648,2021,COCA COLA,74.87,45.23,61.65,65.38,Consumer Defensive,Beverages - Non-Alcoholic
2022-01-31,KO,0.0304001522766248,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-02-28,KO,0.0201605769774753,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-03-31,KO,-0.0038560498303711,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-04-30,KO,0.0500739426881944,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-05-31,KO,-0.0190373528120046,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-06-30,KO,-0.0074156354609535,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-07-31,KO,0.0273983489006799,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-08-31,KO,-0.0383357398658669,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-09-30,KO,-0.0922054678903061,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-10-31,KO,0.0761576922390703,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-11-30,KO,0.0628238233226485,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2022-12-31,KO,0.0070920977941042,2022,COCA COLA,67.79,60.04,53.83,64.36,Consumer Defensive,Beverages - Non-Alcoholic
2023-01-31,KO,-0.0360005904286113,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-02-28,KO,-0.0295174181144032,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-03-31,KO,0.042345963561087,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-04-30,KO,0.0421096202130377,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-05-31,KO,-0.0699922634256109,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-06-30,KO,0.0093866852223962,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-07-31,KO,0.0362279216172345,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-08-31,KO,-0.0339091993244277,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-09-30,KO,-0.0643489647601357,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-10-31,KO,0.0171164735949675,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-11-30,KO,0.0345193939330039,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2023-12-31,KO,0.0164139161338439,2023,COCA COLA,71.57,69.98,58.96,64.89,Consumer Defensive,Beverages - Non-Alcoholic
2020-02-29,KR,0.0472821188911112,2020,KROGER,51.6,87.43,68.69,73.28,Consumer Defensive,Grocery Stores
